10.1021/acsanm.0c02705,2020,"Tailoring the Size, Inversion Parameter, and Absorption of Phase-Pure Magnetic MgFe2O4Nanoparticles for Photocatalytic Degradations",28,Computation  - Stability of the material and other,31,Experimentation - Other than just evaluation of the ferrofluid itself,33,Instrumentation - Instruments using ferrofluids and/or to evaluate ferrofluids,19.5,"Phase-pure magnesium ferrite (MgFe2O4) spinel nanocrystals are synthesized by a fast microwave-assisted route. The elemental composition is optimized via the ratio of the precursor mixture and controlled by energy-dispersive X-ray spectroscopy. Fine-tuning of the magnetic properties without changing the overall elemental composition is demonstrated by superconducting quantum interference device (SQUID) magnetometry and Mössbauer spectroscopy. Together with X-ray absorption spectroscopy and X-ray emission spectroscopy, we confirm that the degree of cation inversion is altered by thermal annealing. We can correlate the magnetic properties with both the nanosize influence and the degree of inversion. The resulting nonlinear course of saturation magnetization (Ms) in correlation with the particle diameter allows to decouple crystallite size and saturation magnetization, by this providing a parameter for the production of very small nanoparticles with high Ms with great potential for magnetic applications like ferrofluids or targeted drug delivery. Our results also suggest that the optical band gap of MgFe2O4 is considerably larger than the fundamental electronic band gap because of the d5 electronic configuration of the iron centers. The presented different electronic transitions contributing to the absorption of visible light are the explanation for the large dissent among the band gaps and band potentials found in the literature.  © 2020 American Chemical Society.","The paper discusses tailoring the size, inversion parameter, and absorption of phase-pure magnetic MgFe2O4 nanoparticles for photocatalytic degradations and potential ferrofluid applications."
10.1016/j.nanoso.2020.100654,2021,"Syntheses of ferrofluids using polyethylene glycol (PEG) coated magnetite (Fe3O4), citric acid, and water as the working liquid in a cylindrical heat pipe",28,Computation  - Stability of the material and other,31,Experimentation - Other than just evaluation of the ferrofluid itself,46,Application - Application and/or implementation of Heat transfer,16.0,"Ferrofluids were synthesized from magnetite (Fe3O4) nanoparticles coated with three different base fluids: polyethylene glycol (PEG), citric acid (CA), and water. Each of the fluids act as the working liquid in a cylindrical heat pipe. The ferrofluids were synthesized using a two-step method with varied concentrations; 0.04 g/ml and 0.06 g/ml for PEG, and 5, 10, 15, 20 % weight for CA, respectively. Ferrofluid with the most optimal condition was used as the working liquid in a cylindrical heat pipe. Heat inputs of 5, 10, and 15 W were then applied to test its performance. From the x-Ray diffraction (XRD) analysis, the formation of Fe3O4 phase has been confirmed. Fourier transform infrared (FTIR) spectroscopy was able to identify the occurrence of a new absorption at a wavenumber of 1029.70 cm−1. This result gives a clear indication of the existence of PEG molecules on the surface of Fe3O4 nanoparticles. The magnetic properties measured by vibrating sample magnetometer (VSM) suggest that with the PEG addition, the value of saturation magnetization is reduced from 55.36 emu/g Fe3O4/PEG-a to 53.24 emu/g Fe3O4/PEG-b. Thermal conductivity and specific heat analyses revealed that the values are within specified ranges of 0.58–0.6​ W/m.K and 4055–4085 J/kg.K. The investigation of the heat pipe filled with ferrofluid demonstrates that the optimal thermal resistance is 3.2 °C/W at heat input of 15 W. © 2020 Elsevier B.V.","The paper synthesizes ferrofluids using PEG coated magnetite, citric acid, and water, and tests them in a cylindrical heat pipe."
10.1016/j.apm.2020.09.004,2021,Numerical simulation of ferrofluid-lubricated rough elliptical contact with start-up motion,28,Computation  - Stability of the material and other,31,Experimentation - Other than just evaluation of the ferrofluid itself,33,Instrumentation - Instruments using ferrofluids and/or to evaluate ferrofluids,12.5,"As exotic magnetic colloids, ferromagnetic ferrofluids have excellent tribological characteristics for many applications in mechanical environments. The anti-wear issues of extremely unstable technological conditions such as frequent start-up motions is an intractable challenge. The strategy of employing ferrofluid lubrication in the start-up motion from ultra-low speed to operating speed is a potential approach to improving the severe wear of rough elliptical contact. This paper presents a revised mixed lubrication model that accounts for magnetic field circumstances. Considering Gaussian random roughness, time-varying effect, and thermal effect, the lubrication equations are numerically calculated. First, four start-up modes are evaluated and compared; then the differences between ferrofluids and base oil are quantitatively studied. Furthermore, the influences of ferromagnetic particle size and magnetic field intensity on the film formation and wear of rough elliptical contact are discussed. Results show that ferrofluid lubrication is of great significance in wear reduction compared with base oil. The start-up motion with high accelerated speed is advantageous in film lubrication and wear reduction. Additionally, decreases in ferromagnetic particle size and increases in magnetic field intensity satisfactorily enhance the anti-wear performance of rough elliptical contact. © 2020","The paper presents a numerical simulation of ferrofluid-lubricated rough elliptical contact with start-up motion."
10.1016/j.eml.2021.101210,2021,An entropic Young's equation approach for magneto-wetting modeling,28,Computation  - Stability of the material and other,31,Experimentation - Other than just evaluation of the ferrofluid itself,33,Instrumentation - Instruments using ferrofluids and/or to evaluate ferrofluids,8.5,"Although Young's equation is widely applied in surface science and engineering, its application in magneto-wetting has not been reported. The nuclear spin processes that dominate liquid surface deformation in magnetic fields remain unclear. Here, we derived an entropic Young's equation where the entropy of a sessile droplet is a function of its cosine contact angle. Subsequently, an equation to calculate changes of contact angle activated by magnetic fields was established using Maxwell's relationship. We (1) further model the Moses and Inverse Moses magneto-wetting processes, (2) reproduce experimental liquid contact-angles in the range of 0 to 8 T with one or maximum two Moses parameters, and (3) replicate the phenomena of water-cluster fragmentation and hydrogen-bond creation reported by molecular dynamic simulation from 0 to 10 T. These results enable a quantitative study of the magneto-wetting process while offering exciting possibilities in electromagnetic-device development, ferrofluids navigation, and invention of portable MRIs. © 2021 Elsevier Ltd","The paper proposes an entropic Young's equation approach for magneto-wetting modeling."
10.1016/j.jmmm.2020.167635,2021,The effect of long time exposure to light of a water-based ferrofluid on its low frequency complex magnetic permeability,28,Computation  - Stability of the material and other,31,Experimentation - Other than just evaluation of the ferrofluid itself,29,"Computation - Magnetic droplets, Spin of droplet",19.0,"The paper reports on the effect of prolonged exposure to light of a water-based ferrofluid, with magnetite particles, double stabilized with oleic acid, on its low frequency complex magnetic permeability. The investigated ferrofluid was divided into three samples and placed in identical transparent glass vials. The reference sample, denoted by SR was kept in dark (in the laboratory), other sample, denoted by SL, was exposed to the light of a table lamp, with LED bulb (in the laboratory) and the third sample, denoted by SG, was exposed to natural sunlight, in a garden (subjected to the succession of days and nights as well as to the weather conditions). The duration of exposure to light was 80 days, during the summer. Complex magnetic permeability measurements over the frequency range 1 kHz–2 MHz show that after exposure to light both SL and SG samples exhibit Brownian maxima, unlike the reference sample, which has no maximum. Dynamic light scattering measurements show that in all three ferrofluid samples, the magnetic nanoparticles are mainly organized in condensed phase droplets and after exposure to light, the diameter of agglomerations increases. The change in the magnetic permeability spectrum of the investigated samples is explained based on the change in the local structure of ferrofluids, due to the electron-hole pairs resulted by photoelectric effect in magnetite, which affect the electrochemical balance of the colloidal system. © 2020 Elsevier B.V.","The paper investigates the effect of long-time light exposure on the low-frequency complex magnetic permeability of a water-based ferrofluid."
,2021,Effect of temperature dependent viscosity on thermal convection in ferrofluid layer,28,Computation  - Stability of the material and other,31,Experimentation - Other than just evaluation of the ferrofluid itself,33,Instrumentation - Instruments using ferrofluids and/or to evaluate ferrofluids,12.5,"A linear stability analysis of onset of thermal convection in ferromagnetic fluid layer heated from below with temperature-dependent viscosity is investigated for general bounding surfaces. The eigenvalue problem is solved using a single term Galerkin technique and the values of critical Rayleigh numbers for different combinations of stress free and no-slip boundary conditions are computed for linear and exponential temperature dependent viscosity variations. The effects of temperature dependent viscosity parameter, magnetic Rayleigh number and the magnetization parameter on the onset of stationary convection are investigated numerically. It is found that increase in temperature dependent viscosity and decrease in magnetic number delay the onset of ferroconvection, while the nonlinearity of fluid magnetization has marginal influence on the stability of the system. © 2021 Bulgarian Academy of Sciences, National Committee of Theoretical and Applied Mechanics. All rights reserved.","The paper investigates the effect of temperature-dependent viscosity on thermal convection in a ferrofluid layer."
10.52254/1857-0070.2021.3-51.01,2021,Study of interconnected physical processes in the magnetic fluid sealer; [Investigarea proceselor fizice interconectate într-un ermetizator magnetofluidic]; [Исследование взаимосвязанных физических процессов в магнитожидкостном герметизаторе],31,Experimentation - Other than just evaluation of the ferrofluid itself,28,Computation  - Stability of the material and other,33,Instrumentation - Instruments using ferrofluids and/or to evaluate ferrofluids,25.5,"The purpose of this work is creation of an interconnected numerical model of the magnetic and hydrodynamic fields of the ferrofluid sealer to analyze the effect of centrifugal forces during shaft rotation on the retained pressure drop. The set goal was achieved by selection of the necessary equations, boundary conditions, assumptions and properties concerning the ferrofluids when building a numerical model of the sealer gap in the Comsol Multiphysics simulation environment. The important results of the work were the obtained and analyzed distributions of the magnetic field and pressure field in the ferrofluid, the evaluation results of the of the effect of centrifugal forces arising during the shaft rotation, on the pressure drop held by the sealer. It was shown that with a shaft radius of up to 50 mm and speed up to 3000 rpm, the change in the retained pressure drop was insignificant, and it was up to 2 % of the values with a stationary shaft. Significant manifestation of centrifugal force for the investigated shaft radii began at 6000 rpm. It was shown that the decrease in the retained pressure drop with an increase in the working gap was associated with the decrease in the magnetic field gradient. The significance of the results consisted in the possibility of using the developed model for the study of the ferrofluid sealer gap processes. Comparison with the data obtained using the analytical formulas showed that the latter overestimated the retained pressure drop. © Nesterov S., Stradomskiy Yu., Belov V., 2021","The paper studies interconnected physical processes in a magnetic fluid sealer using a numerical model."
10.1007/978-981-16-2629-6_12,2021,Stability Analysis of Magnetohydrodynamic Mixed Convection Flow and Heat Transfer over a Moving Flat Plate in Ferrofluids with Suction and Slip Effects,28,Computation  - Stability of the material and other,31,Experimentation - Other than just evaluation of the ferrofluid itself,46,Application - Application and/or implementation of Heat transfer,20.0,"This paper investigated the magnetohydrodynamic (MHD) mixed convection flow and heat transfer over a moving flat plate in ferrofluids with suction, slip effects and constant heat flux. Using appropriate similarity variables, the governing partial differential equations are reduced to ordinary differential equations before being solved numerically by a shooting method with Maple implementation. The variations of the numerical solutions for the skin friction coefficient and local Nusselt number, as well as the velocity and temperature profiles are obtained for pertinent parameters by considering two types of base fluids (water and kerosene) with three selected ferroparticles (magnetite, cobalt ferrite and manganese-zinc ferrite). It is found that triple solutions exist for both assisting and opposing flows. Also, the kerosene-based magnetite provides the highest heat transfer rate compared to the other two ferroparticles. The stability analysis is then carried out to test the stability of the non-uniqueness solutions by applying bvp4c solver in Matlab. Results from the stability analysis revealed that the first solution is stable and physically realizable while the second and third solutions are unstable and not physically realizable. © 2021, The Author(s), under exclusive license to Springer Nature Singapore Pte Ltd.","The paper performs a stability analysis of MHD mixed convection flow and heat transfer over a moving flat plate in ferrofluids."
10.22146/ijc.62191,2021,Synthesis and characterization of ferrofluid-chitosan-au nanoparticles as brachytherapy agent candidate,28,Computation  - Stability of the material and other,31,Experimentation - Other than just evaluation of the ferrofluid itself,33,Instrumentation - Instruments using ferrofluids and/or to evaluate ferrofluids,18.0,"Brachytherapy is expected to be a solution to the side effect of other cancer therapy methods. This study aims to synthesize ferrofluids (FF)-Chitosan-Au (so-called cold synthesis) as the initial step before using198 Au that is expected to be a targeted and controllable brachytherapy agent. In this research, the preparation of FF-Chitosan was done by the co-precipitation method. Furthermore, FF-Chitosan-Au was produced via self-assembly by the adsorption method. The adsorption followed the Langmuir model with a maximum capacity of 30.24 mg Au/g FF-Chitosan. The X-Ray Diffractometion (XRD) of FF-Chitosan-Au confirms the existence of Au. Particle Size Analyzer (PSA) indicates FF-Chitosan-Au has an average size of 82.93 nm with a polydispersity index of 0.175. Morphological and distribution analysis of nanoparticles using Scanning Electron Microscope (SEM) shows that nanoparticles have a homogenous spherical shape. Vibrating Sample Magnetometer (VSM) measurement confirms the superparamagnetic properties of FF-Chitosan and FF-Chitosan-Au with a saturated magnetization of 80.48 and 74.52 emu/g, respectively. The overall results are associated with biomedical requirements, such as high saturation magnetization and good polydispersity. The synthesis can also be applied to produce FF-Chitosan-198 Au that has great potential as a brachytherapy agent, which will reduce the nuclear waste and potential danger of radiation received by workers during synthesis. © 2021, Gadjah Mada University. All rights reserved.","The paper synthesizes and characterizes ferrofluid-chitosan-Au nanoparticles as a candidate for brachytherapy agent."
10.1115/HT2021-63795,2021,Characterizing heat transfer enhancement in ferrofluid 2-d channel flows using mixing numbers,46,Application - Application and/or implementation of Heat transfer,28,Computation  - Stability of the material and other,31,Experimentation - Other than just evaluation of the ferrofluid itself,22.0,"Ferrofluid channel flows have been used for many noninvasive flow manipulation applications, including drug-delivery, heat transfer enhancement, mixing enhancement, etc. Heat transfer enhancement is one of the most coveted outcomes from novel cooling systems employed for electronic cooling. While using Ferrofluids for heat transfer enhancement, the external magnetic field usually induces Kelvin Body Force, which causes the ferrofluid to swirl or 'mix'. This mixing process causes extra convection over what is induced through fluid inertia and is responsible for heat transfer enhancement. In order to understand the phenomenon of heat transfer enhancement, it would be logical to view it from the perspective of mixing enhancement. Moreover, channel flows are most common in liquid cooling of electronics equipment, and hence such a fundamental understanding of synergies between mixing and heat transfer enhancement can help pose design rules for advanced cooling configuration for electronics cooling. In this work, a Ferrofluid channel flow is analyzed in the presence of an external magnetic field. A 2-D 90° bend channel ferrofluid flow is considered, with a significant length scale of 0.01 m, where two external current-carrying wires provide an external magnetic field. An external inward heat flux of 1000 W/m2 is applied on the walls of the channel. The channel flow is studied numerically by varying different parameters relating to the external magnetic field and flow conditions. The ferrofluid used is considered magnetite based on water as the carrier fluid, and the properties of which are modeled using appropriate mixture models for nanofluids. The mixing induced in the flow is characterized by using two different mixing numbers based on the flow velocity. This type of characterization is analogous to characterizing flow turbulence. The heat transfer enhancement is characterized using Nusselt numbers. These non-dimensional numbers (mixing) are studied in congruence with the Nusselt number to understand the relationship between the mixing and heat transfer and draw comparative inferences with flow conditions without heat transfer enhancement. Finally, conclusions are drawn between the mixing & heat transfer intensification at local and global levels and choosing the apposite mixing numbers to characterize heat transfer enhancement. Copyright © 2021 by ASME","The paper characterizes heat transfer enhancement in ferrofluid 2-D channel flows using mixing numbers."
,2021,Nanomaterials in Cancer Therapy – a Model Experiment for Chemistry Education,28,Computation  - Stability of the material and other,31,Experimentation - Other than just evaluation of the ferrofluid itself,40,"Application - Medical (Hyperthermia, Cancer treatment, Drug delivery, etc.)",24.5,"With the continuing COVID-19 situation, science has moved closer to the focus of society, with research into new vaccines and therapeutic options being the central focus. It seems therefore appropriate to tak e up this current interest in science and medicine, which has been intensified by media, and to address medical topics in STEM lessons to motivate students [1]. Beyond COVID-19, however, research continues into many areas such as cancer or anti-inflammatory strategies [2]. A promising approach for the treatment of both examples (and many more) is related to nanotechnology. Nanomaterials can be used as a transport system for active ingredients and transport them more specifically to the location where they are intended to work. It is therefore k nown as ""drug delivery"" or ""drug targeting"" [2,3]. But the nanomaterial itself can also be used as an active ingredient or adjuvant for a therapy. Magnetite nanoparticles (Fe3O4) are an important material for both approaches. Due to their outstanding magnetic properties, their good biocompatibility and good availability, they are subject of many research projects and offer great potential for modern medical solutions either as part of a carrier system or, for example, to induce heat to damage cancer cells [4]. The synthesis of magnetite nanoparticles with educational means is already sufficiently documented and ferrofluids are already available for purchase at low cost on the Internet. This results in the potential combination of medicine and nanotechnology, which provides a wide range of learning opportunities for STEM education. In this contribution will be shown how magnetite nanoparticl es can be synthesized with simple school chemicals and stabilized as ferrofluids. Subsequently, the ferrofluid will be used in a model experiment to illustrate the hypothermic treatment of tumor cells and first practical experiences with students in the student laboratory will be presented. © 2021, Pixel Associazione. All rights reserved.","The paper presents a model experiment for chemistry education on nanomaterials in cancer therapy, involving the synthesis of magnetite nanoparticles and ferrofluids."
10.36336/akustika2020378,2020,Influence of magnetic nanoparticles on acoustic attenuation in liquids; [Vplyv magnetických nanočastíc na akustický útlm v kvapalinách],28,Computation  - Stability of the material and other,46,Application - Application and/or implementation of Heat transfer,49,"Application - Digital Micro Fluids, Damping, Physics, Environmental Engineering",9.0,"Magnetic fluids with nanoparticles dispersed in water or oils offer attractive applications in biomedicine and industry. Bio-compatible magnetic fluids are used for diagnostics and therapy in medical applications, in pharmacy, and biosensors. Application of ferrofluids is expanding into energy conservation, faster and efficient cooling, and hence better performance in a wide variety of practical applications (in heat exchangers, mainly in micro-cooling systems). For the study of the influence of an external magnetic field on the aggregation processes of magnetic nanoparticles in magnetic fluids, acoustic spectroscopy was used. The jump changes of the magnetic flux density at various temperatures influenced the acoustic attenuation. The measured changes were results of nano-particle aggregations into new structures. © 2020, Studio D - akustika s. r. o.. All rights reserved.","The paper investigates the influence of magnetic nanoparticles on acoustic attenuation in liquids using acoustic spectroscopy."
10.1016/j.matchemphys.2021.124476,2021,Optimization of cobalt concentration for improved magnetic characteristics and stability of CoxFe3-xO4 mixed ferrite nanomagnetic fluids,28,Computation  - Stability of the material and other,31,Experimentation - Other than just evaluation of the ferrofluid itself,29,"Computation - Magnetic droplets, Spin of droplet",23.5,"The present work reports the preparation of stable kerosene-based nanomagnetic fluids (NMFs) with CoxFe3-xO4magnetic nanoparticle dispersion. The CoxFe3-xO4 (0.8≤x ≤ 0) magnetic nanoparticles dispersed NMFs have been synthesized by a wet chemical method. The effect of cobalt concentration variation on magnetic properties has been probed in detail. The anisotropy and magnetic properties are significantly dependent on the concentration of the cobalt which has been investigated by room temperature dc magnetic measurement (M-H). The M-H plot indicates that the optimized concentration of the cobalt in the system leads to an increase in the saturation magnetization of the NMFs from 43.87 emu/g to 61.78 emu/g at an optimized concentration (x = 0.2). This can be correlated to the distribution of cations on tetrahedral and octahedral sites. A 24% Cobalt (Co2+) substitution from tetrahedral sites in place of Fe3+ ions increases the exchange interaction among tetrahedral and octahedral sites resulting in improvement in the magnetic performance of the NMFs. Although, after the critical concentration (>0.2) of Cobalt doping, the net exchange interaction decreases which result in a lowering of magnetic saturation for the higher concentration of Cobalt doping. Further, the structural properties of these fluids have been investigated by the X-ray diffraction (XRD) technique. The cation distribution of XRD patterns has been identified by the Le Bail Rietveld refinement technique that confirms the single cubic spinel phase belonging to the Fd-3m space group. The structural distribution correlated with the magnetic properties indicates that the variation in the composition of the mixed ferrites systems significantly affects the magnetic behavior. The optimized concentration of doping helps in improving the performance of NMFs which is a key bottleneck in the development of NMF applications such as biomedical, thermoelectric, EMI shielding, and spintronics. © 2021 Elsevier B.V.","The paper optimizes cobalt concentration in CoxFe3-xO4 mixed ferrite nanomagnetic fluids for improved magnetic characteristics and stability."
10.1007/978-3-030-60473-8_3,2021,Collective Magnetic Behaviour,28,Computation  - Stability of the material and other,31,Experimentation - Other than just evaluation of the ferrofluid itself,33,Instrumentation - Instruments using ferrofluids and/or to evaluate ferrofluids,15.0,"The mechanisms responsible for magnetic interaction between nanoparticles are described and modelled in the previous chapter of this book. Here, the collective superspin glass state resulting from such interaction is discussed, using a collection of experimental results. Superspin glasses display qualitatively similar dynamical magnetic properties as canonical spin glasses, including ageing, memory and rejuvenation phenomena. In the Introduction, the dynamical properties of spin and superspin glasses are illustrated and contrasted. These properties are discussed in more detail in Case studies, taking into account the nanoparticle concentration, size and size distribution, using results from studies of ferrofluids and compacts of γ-Fe2O3 particles. The Outlook section illustrates recent findings suggesting that the temperature dependence of the low-field isothermal remanent magnetization (IRM) and magnetization as a function of magnetic field (hysteresis or M-H) curves of superspin glasses include information on the superspin dimensionality and magnetic anisotropy. The possibility to engineer nanocomposites with tailored magnetic interaction and anisotropy is also discussed. © 2021, Springer Nature Switzerland AG.","The chapter discusses the collective magnetic behavior of nanoparticles, including superspin glass states in ferrofluids."
10.1007/s10973-020-09372-w,2021,"Influence of base fluid, temperature, and concentration on the thermophysical properties of hybrid nanofluids of alumina–ferrofluid: experimental data, modeling through enhanced ANN, ANFIS, and curve fitting",28,Computation  - Stability of the material and other,31,Experimentation - Other than just evaluation of the ferrofluid itself,33,Instrumentation - Instruments using ferrofluids and/or to evaluate ferrofluids,23.0,"Recently, the suspension of hybrid nanoparticles in conventional fluids has been investigated as a technique for improving the thermophysical properties of nanofluids. The dearth of documentation on the trio influence of volume concentration, base fluid, and temperature on the electrical conductivity and viscosity of hybrid alumina–ferrofluids [Al2O3–Fe2O3 (25:75 mass%)] has led to this study. The effective viscosity and electrical conductivity of the deionized water (DW)-based and ethylene glycol (EG)–DW-based (50:50 vol%) hybrid alumina–ferrofluids were measured at temperatures of 20–50 °C and volume concentrations of 0.05–0.75%. Based on the importance of soft computing methods to engineers, adaptive neuro-fuzzy inference system (ANFIS) and artificial neural network (ANN) were used for predicting the relative viscosity and electrical conductivity of the two types of hybrid ferrofluids. The measured data for viscosity and electrical conductivity were used in the modeling. Model performances were evaluated using the root mean squared error index. Viscosity was enhanced by 3.23–43.64% and 2.79–49.38%, while electrical conductivity was increased by 163.37–1692.16% and 717.14–7618.89% for the DW- and EG–DIW-based hybrid ferrofluids, respectively, compared with the respective base fluids. Increasing volume concentration augmented the viscosity and electrical conductivity of all the hybrid alumina–ferrofluids, whereas a rise in temperature enhanced their electrical conductivity and detracted the viscosity. DW-based hybrid alumina–ferrofluid was observed to have a lower viscosity and higher electrical conductivity than the EG–DW-based counterpart. The results showed that the optimum ANN and ANFIS models have a maximum error of less than 4.5% and 3.9% for relative viscosity and electrical conductivity, respectively, which were lower than those proposed using regression analysis. With the hybrid alumina–ferrofluids possessing a lower viscosity relative to single-particle ferrofluids, they are recommended for engineering application. © 2020, Akadémiai Kiadó, Budapest, Hungary.","The paper investigates the influence of base fluid, temperature, and concentration on the thermophysical properties of hybrid alumina-ferrofluids using ANN and ANFIS modeling."
10.1140/epje/s10189-021-00015-y,2021,Effective fields in magnetic colloids and features of their magnetization kinetics,28,Computation  - Stability of the material and other,31,Experimentation - Other than just evaluation of the ferrofluid itself,33,Instrumentation - Instruments using ferrofluids and/or to evaluate ferrofluids,17.5,"Abstract: We present results of magnetization and magnetic susceptibility dependence investigations performed for undecane-based ferrofluids with dominant of Brownian relaxation for particles. A robust and effective method of fine particle size characterization is presented. It is based on the core–shell model and the analysis of the dependence of saturation magnetization on particle concentration. A novel advantage method has been used as a straightforward way to determine the concentration dependence of the effective field related to particle interaction that was calculated from the experimentally obtained concentration dependence of low field susceptibility. The computed relationship is compared with the concentration dependences of effective fields derived from several well-known theoretical models. We present some peculiarities of the real part of dynamic magnetic susceptibility on temperature. Investigated features are defined both by the magnetic state of fine particles and by crystallization of carrier at the liquid to a solid phase transition. For the first time, the dependence of the magnetization relaxation time on the colloidal particle concentration and the magnitude of bias DC magnetic field was investigated experimentally. Results are in good agreement with theoretical predictions for moderate concentration and significantly differs for concentration greater 7 vol%. It is concluded that this effect can be related either to the enhanced particle interaction or to the transition of some particles from superparamagnetic to a ferromagnetic state. These predictions are verified through the calculation in terms of Cole–Cole diagrams methods. Graphic Abstract: [Figure not available: see fulltext.]. © 2021, The Author(s), under exclusive licence to EDP Sciences, SIF and Springer-Verlag GmbH Germany, part of Springer Nature.","The paper investigates effective fields and magnetization kinetics in magnetic colloids (ferrofluids)."
10.1016/j.trac.2021.116232,2021,Ferrofluids-based microextraction systems to process organic and inorganic targets: The state-of-the-art advances and applications,28,Computation  - Stability of the material and other,31,Experimentation - Other than just evaluation of the ferrofluid itself,33,Instrumentation - Instruments using ferrofluids and/or to evaluate ferrofluids,14.5,"The advancement of smart materials has substantially affected the sample preparation techniques. Recently, different smart materials like carbon-based materials, magnetic nanoparticles, and ferrofluids have been used to separate analytes from different matrices. Among these, ferrofluids have attracted considerable attention due to their liquidity and magnetic controllability, facilitating their recovery during the extraction process. Ferrofluids are dispersions of magnetic powders in a carrier liquid with a great magnetic response. Ferrofluid can be moved with the help of positioning and strength of a magnetic field. So, the fluid can be positioned at the desired point very precisely. This review offers a comprehensive discussion of the modern trends in ferrofluid-based microextraction techniques from the introduction of ferrofluids as an extractant (2010) to 2020. Also, the challenges faced by each method have been investigated. This review details the essential factors in the synthesis of ferrofluids. Finally, the challenges and outlooks of ferrofluids are outlined. © 2021 Elsevier B.V.","The paper reviews ferrofluids-based microextraction systems for processing organic and inorganic targets."
10.1088/1361-6463/abbeb6,2021,Controllability of ferrofluids' dielectric spectrum by means of external electric forces,28,Computation  - Stability of the material and other,31,Experimentation - Other than just evaluation of the ferrofluid itself,33,Instrumentation - Instruments using ferrofluids and/or to evaluate ferrofluids,20.5,"A broadband dielectric response of ferrofluids can be effectively controlled by application of an external magnetic field. The interaction of magnetic nanoparticles with magnetic forces and the resulting structural changes in the ferrofluids may tune their dielectric spectra. In this paper, we present an experimental study on the controllability of a dielectric spectrum of Mn-Zn ferrite transformer oil-based ferrofluid by means of a static electric field generated by a direct current (DC) bias voltage. Two experimental configurations of the DC bias voltage are applied. The spectrum of a complex permittivity measured in the frequency range from 1 mHz up to 200 kHz is firstly studied under an internal DC bias voltage applied on the electrodes of a measuring capacitor. Then, the sensitivity of the dielectric spectrum to the external DC bias voltage applied on an external pair of electrodes outside the measuring capacitor is investigated. It is found that the increasing internal DC bias voltage significantly shifts the whole dielectric spectrum to lower frequencies and gives rise to higher permittivity values. The external DC bias voltage is remarkably less capable of such tuning. The obtained dielectric spectra are described by a fitting function composed of Havriliak-Negami and conductivity terms. The fitting parameters are compared in the analysis of the two DC bias voltage effects. An interfacial polarization on the nanoparticles is considered to dominate the dielectric spectrum. The aggregation of nanoparticles due to the induced electric polarization and the acting electric forces is discussed as a primary reason of the changes in the dielectric spectra. The DC bias voltage-tunable dielectric spectrum thus complements the controllability of ferrofluids by external forces and may open a new avenue of research and applications in electrical engineering. © 2020 IOP Publishing Ltd.","The paper experimentally studies the controllability of ferrofluids' dielectric spectrum using external electric forces."
10.1088/1361-6463/abb8fd,2021,Magneto-optical transmission in magnetic nanoparticle suspensions for different optical applications: A review,28,Computation  - Stability of the material and other,31,Experimentation - Other than just evaluation of the ferrofluid itself,24,"Modelling - Magneto-optical, Dipole, Strain energy, Susceptibility etc.",12.0,"Recently, the magneto-optical properties of magnetic nanofluids have received increasing attention due to their wide range of applications in solar energy conversions and also as smart fluids in tunable photonic devices, optical switch, optical fiber sensor, etc. This review discusses up-to-date developments in magneto-optical transmission in ferrofluids. The magnetic nanoparticle would undergo various structural transitions under external magnetic field, including chainlike formation and lateral coalescence which, in turn, leads to various interesting light transmission phenomena. It is thus possible to alter the properties of the transmitted light by adjusting the orientation of the magnetic field with respect to that of the incident light. The polarization direction of light has a negligible effect on the magneto-optical transmission while light passing along the magnetic field. However, it makes a significant difference for light normal to the field direction. These characteristics are comprehensively reviewed, and their potential applications are presented. It is supposed to provide a general view on the research trends, existing problems and future work for the investigation of magneto-optical transmission in magnetic nanofluids.  © 2020 IOP Publishing Ltd.","The paper reviews magneto-optical transmission in magnetic nanoparticle suspensions (ferrofluids) and their applications."
10.3390/cancers12123525,2020,Magnetic particles for ctc enrichment,28,Computation  - Stability of the material and other,31,Experimentation - Other than just evaluation of the ferrofluid itself,33,Instrumentation - Instruments using ferrofluids and/or to evaluate ferrofluids,11.5,"Here, we review the characteristics and synthesis of magnetic nanoparticles (MNPs) and place these in the context of their usage in the immunomagnetic enrichment of Circulating Tumor Cells (CTCs). The importance of the different characteristics is explained, the need for a very specific enrichment is emphasized and different (commercial) magnetic separation techniques are shown. As the specificity of an MNP is in a large part dependent on the antibody coated onto the particle, different strategies in the coupling of specific antibodies as well as an overview of the available antibodies is given. © 2020 by the authors. Licensee MDPI, Basel, Switzerland.","The paper reviews magnetic particles for Circulating Tumor Cell (CTC) enrichment."
,2021,Viscoelastic moduli of homogeneous ferrofluids,28,Computation  - Stability of the material and other,31,Experimentation - Other than just evaluation of the ferrofluid itself,22,"Computation - Computational Fluid Dynamics, CFD",5.5,"We propose a stochastic method to determine the viscosity and viscoelastic modulus of colloidal magnetic fluids. The predicted static viscosity yields the trends of the experiments as a function of the volume concentration of particles. © 2021, Publishing House of the Romanian Academy. All rights reserved.","The paper proposes a stochastic method to determine the viscosity and viscoelastic modulus of homogeneous ferrofluids."
